"Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSComputerName","RunspaceId","PSShowComputerName"
"svchost","860","services","712","RpcEptMapper [Auto Start By NT AUTHORITY\NetworkService]
","1/7/2020 12:20:07 AM","01:06:09.6495598","2.34375","00:00:02.3437500","[Listen] ::;135 <--> ::;0 [12/31/1600 19:00:00]
[Listen] 0.0.0.0;135 <--> 0.0.0.0;0 [12/31/1600 19:00:00]","2",,"C:\Windows\system32\svchost.exe","9089024","8.67 MB","C7DB4AE8175C33A47BAA3DDFA089FAD17BC8E362F21E835D78AB22C9231FE370","DF3B9B7E5AEA1AA0B82EA25F542A6A00963AB890","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll SspiCli.dll rpcepmap.dll RpcRtRemote.dll rpcss.dll msvcrt.dll powrprof.dll combase.dll CRYPTSP.dll rsaenh.dll bcrypt.dll CRYPTBASE.dll bcryptPrimitives.dll WS2_32.dll NSI.dll mswsock.dll FirewallAPI.dll kernel.appcore.dll clbcatq.dll advapi32.dll fwpuclnt.dll ole32.dll GDI32.dll USER32.dll","29","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","8","2352","495","495","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"atiesrxx","964","services","712","AMD External Events Utility [Auto Start By LocalSystem]
","1/7/2020 12:20:07 AM","01:06:09.5382154","0.015625","00:00:00.0156250",,"0",,"C:\Windows\system32\atiesrxx.exe","3522560","3.36 MB","966AB1A072A8AF98D7EDD2A388D919B50FC41A06E1C51B04B2C2F54F1BA7F0D5","C802CA01BC3064BFC0510CC762FFAA20BFE8EC61","Valid","Microsoft Windows Hardware Compatibility Publisher","AMD","AMD External Events","6.14.11.1175","AMD External Events Service Module","atiesrxx.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll ADVAPI32.dll WTSAPI32.dll PSAPI.DLL USERENV.dll POWRPROF.dll GDI32.dll msvcrt.dll sechost.dll RPCRT4.dll profapi.dll SspiCli.dll WINSTA.dll","17","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","5","4260","117","117","NT AUTHORITY\SYSTEM","S-1-5-18","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"dwm","972","winlogon","672",,"1/7/2020 12:20:07 AM","01:06:09.5225650","41.65625","00:00:41.6562500",,"0",,"C:\Windows\system32\dwm.exe","38969344","37.16 MB","E30953278AF244CBF40991A1002F82783ADD42EC13A583C51864C0D8CABD8005","DF3B9B7E5AEA1AA0B82EA25F542A6A00963AB890","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Desktop Window Manager","dwm.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll apphelp.dll msvcrt.dll USER32.dll GDI32.dll IMM32.dll dwmredir.dll dwmcore.dll MSCTF.dll dcomp.dll uxtheme.dll combase.dll RPCRT4.dll SspiCli.dll sechost.dll WindowsCodecs.dll avrt.dll d3d11.dll dxgi.dll aticfx64.dll ADVAPI32.dll VERSION.dll atiuxp64.dll atidxx64.dll uDWM.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll UIAnimation.dll d2d1.dll XmlLite.dll powrprof.dll dwmapi.dll","37","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","6","4388","179","179","Window Manager\DWM-1","S-1-5-90-1","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"svchost","996","services","712","Audiosrv [Auto Start By NT AUTHORITY\LocalService]
","1/7/2020 12:20:07 AM","01:06:09.5069348","8.109375","00:00:08.1093750","[Listen] ::;1026 <--> ::;0 [12/31/1600 19:00:00]
[Listen] 0.0.0.0;1026 <--> 0.0.0.0;0 [12/31/1600 19:00:00]","2",,"C:\Windows\System32\svchost.exe","25612288","24.43 MB","C7DB4AE8175C33A47BAA3DDFA089FAD17BC8E362F21E835D78AB22C9231FE370","DF3B9B7E5AEA1AA0B82EA25F542A6A00963AB890","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll SspiCli.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll wevtsvc.dll powrprof.dll WS2_32.dll NSI.dll mswsock.dll gpapi.dll ntmarta.dll audiosrv.dll ksuser.dll OLEAUT32.dll HID.DLL MMDevAPI.DLL AVRT.dll DEVOBJ.dll cfgmgr32.dll clbcatq.dll winsta.dll wtsapi32.dll lmhsvc.dll IPHLPAPI.DLL nrpsrv.DLL WINNSI.DLL wcmsvc.dll dhcpcore.dll DNSAPI.dll wcmcsp.dll ole32.dll WMICLNT.dll firewallapi.dll kerberos.DLL MSASN1.dll cryptdll.dll dhcpcore6.dll nlaapi.dll dhcpcsvc6.DLL dhcpcsvc.DLL Wlanapi.dll Wlanhlp.dll CRYPTSP.dll rsaenh.dll bcrypt.dll SubscriptionMgr.dll wevtapi.dll wcmapi.dll winrnr.dll rasadhlp.dll napinsp.dll pnrpnsp.dll fwpuclnt.dll hotspotauth.dll PROPSYS.dll audioses.dll deviceaccess.dll wscsvc.dll netutils.dll dbghelp.dll wbemprox.dll wbemcomn.dll wbemsvc.dll fastprox.dll WINHTTP.dll wuapi.dll CRYPT32.dll SHLWAPI.dll Cabinet.dll WINTRUST.dll VERSION.dll ADVAPI32.dll USERENV.dll profapi.dll wkscli.dll","85","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","25","4288","919","919","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"svchost","328","services","712","Appinfo [Manual Start By LocalSystem]
","1/7/2020 12:20:07 AM","01:06:09.4444372","28.90625","00:00:28.9062500","[Listen] ::;1027 <--> ::;0 [12/31/1600 19:00:00]
[Listen] 0.0.0.0;1027 <--> 0.0.0.0;0 [12/31/1600 19:00:00]","2",,"C:\Windows\system32\svchost.exe","53911552","51.41 MB","C7DB4AE8175C33A47BAA3DDFA089FAD17BC8E362F21E835D78AB22C9231FE370","DF3B9B7E5AEA1AA0B82EA25F542A6A00963AB890","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll SspiCli.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll profsvc.dll USERENV.dll OLEAUT32.dll SYSNTFY.dll profapi.dll themeservice.dll gpsvc.dll srvcli.dll WLDAP32.dll GPAPI.dll NSI.dll wevtapi.dll nlaapi.dll profsvcext.dll NTDSAPI.dll NETAPI32.dll SHELL32.dll ATL.DLL SHLWAPI.dll WS2_32.dll netutils.dll wkscli.dll LOGONCLI.DLL WINSTA.dll DSROLE.dll clbcatq.dll CRYPTSP.dll sens.dll rsaenh.dll bcrypt.dll IPHLPAPI.DLL WINNSI.DLL sxs.dll ole32.dll shsvcs.dll cfgmgr32.dll HID.DLL ADVAPI32.dll schedsvc.dll UBPM.dll AUTHZ.dll pcwum.dll ktmw32.dll XmlLite.dll DABAPI.dll CSystemEventsBrokerClient.dll EventAggregation.dll DEVOBJ.dll POWRPROF.dll WMICLNT.dll taskcomp.dll ntmarta.dll mswsock.dll netjoin.dll WTSAPI32.dll FVEAPI.dll bcd.dll FVECERTS.dll CRYPT32.dll MSASN1.dll SHCORE.DLL PROPSYS.dll ProximityService.dll ProximityServicePAL.dll ProximityCommon.dll ProximityCommonPal.dll firewallapi.dll certprop.dll WinSCard.dll Secur32.dll WMsgAPI.dll SETUPAPI.dll WINTRUST.dll ikeext.dll fwpuclnt.dll dhcpcsvc6.DLL dhcpcsvc.DLL wmisvc.dll wbemcomn.dll VSSAPI.DLL VssTrace.DLL samcli.dll SAMLIB.dll wbemcore.dll esscli.dll FastProx.dll wbemsvc.dll wmiutils.dll repdrvfs.dll wmiprvsd.dll NCObjAPI.DLL wbemess.dll ncprov.dll iphlpsvc.dll rtutils.dll srvsvc.dll httpprxm.dll SSCORE.DLL adhsvc.dll sscoreext.dll mi.dll miutils.dll netprofm.dll WINHTTP.dll wmidcom.dll DPAPI.DLL sqmapi.dll devrtl.DLL WDSCORE.dll RESUTILS.DLL CLUSAPI.dll cryptdll.dll NCI.dll DNSAPI.dll rasadhlp.dll winrnr.dll pnrpnsp.dll napinsp.dll apphelp.dll npmproxy.dll sessenv.dll ncrypt.dll NTASN1.dll DSPARSE.dll kerberos.DLL Cabinet.dll SLC.dll sppc.dll drvstore.dll SPINF.dll dssenh.dll comctl32.dll WININET.dll iertutil.dll qmgr.dll bitsperf.dll bitsigd.dll upnp.dll SSDPAPI.dll qmgrprxy.dll MPR.dll webio.dll appinfo.dll profext.dll IMM32.dll MSCTF.dll RasApi32.dll rasman.dll schannel.DLL ncryptsslp.dll cryptnet.dll urlmon.dll imagehlp.dll msxml6.dll WSSls.dll storewuauth.dll WSClient.dll WSShared.dll TWINAPI.dll WSSync.dll wer.dll elscore.dll Bcp47Langs.dll hnetcfg.dll wbemprox.dll tschannel.dll bitsprx2.dll bitsprx7.dll bitsprx5.dll bitsprx3.dll bitsprx6.dll taskschd.dll wuaueng.dll ESENT.dll WINSPOOL.DRV mspatcha.dll VERSION.dll wcmapi.dll shacct.dll IDStore.dll wlidprov.dll CredentialMigrationHandler.dll","196","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","49","4412","1959","1959","NT AUTHORITY\SYSTEM","S-1-5-18","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"svchost","608","services","712","EventSystem [Auto Start By NT AUTHORITY\LocalService]
","1/7/2020 12:20:07 AM","01:06:09.3899270","2.40625","00:00:02.4062500",,"0",,"C:\Windows\system32\svchost.exe","22708224","21.66 MB","C7DB4AE8175C33A47BAA3DDFA089FAD17BC8E362F21E835D78AB22C9231FE370","DF3B9B7E5AEA1AA0B82EA25F542A6A00963AB890","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll SspiCli.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll es.dll CRYPTSP.dll rsaenh.dll bcrypt.dll clbcatq.dll OLEAUT32.dll advapi32.dll fntcache.dll nsisvc.dll NSI.dll sxs.dll ole32.dll winhttp.dll WS2_32.dll mswsock.dll IPHLPAPI.DLL WINNSI.DLL DNSAPI.dll dhcpcsvc6.DLL dhcpcsvc.DLL rasadhlp.dll CFGMGR32.dll wdi.dll netprofmsvc.dll nlaapi.dll perftrack.dll wer.dll AEPIC.dll pcwum.dll SHLWAPI.dll SHELL32.dll iertutil.dll npmproxy.dll w32time.dll logoncli.dll cryptdll.dll USERENV.dll profapi.dll gpapi.dll DSROLE.dll netutils.dll fwpuclnt.dll webclnt.dll DAVHLPR.dll SHCORE.dll urlmon.dll WININET.dll webio.dll msxml3.dll fdwsd.dll wsdapi.dll webservices.dll FirewallAPI.dll fdssdp.dll SSDPAPI.dll fdproxy.dll FunDisc.dll XmlLite.dll CRYPT32.dll MSASN1.dll powrprof.dll","75","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","22","6000","733","733","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"svchost","888","services","712","AudioEndpointBuilder [Auto Start By LocalSystem]
","1/7/2020 12:20:07 AM","01:06:09.3274211","26.421875","00:00:26.4218750",,"0",,"C:\Windows\System32\svchost.exe","41967616","40.02 MB","C7DB4AE8175C33A47BAA3DDFA089FAD17BC8E362F21E835D78AB22C9231FE370","DF3B9B7E5AEA1AA0B82EA25F542A6A00963AB890","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll SspiCli.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll audioendpointbuilder.dll bcrypt.dll cfgmgr32.dll MMDevAPI.DLL SETUPAPI.dll DEVOBJ.dll clbcatq.dll powrprof.dll wtsapi32.dll WINSTA.dll tabsvc.dll ole32.dll wudfsvc.dll WUDFPlatform.dll advapi32.dll HID.DLL wlansvc.dll dhcpcsvc.DLL WLANMSM.DLL OneX.DLL SYSNTFY.dll CRYPTSP.dll WS2_32.dll NSI.dll WLANSEC.dll IPHLPAPI.DLL eappprxy.dll WINNSI.DLL wlansvcpal.dll FirewallAPI.dll OLEAUT32.dll msxml6.dll CRYPT32.dll MSASN1.dll DPAPI.DLL rsaenh.dll AUTHZ.dll TetheringIeProvider.dll WiFiDisplay.dll wlanapi.dll WMICLNT.dll wevtapi.dll wlgpclnt.dll l2gpstore.dll gpapi.dll DSROLE.dll kerberos.DLL cryptdll.dll profapi.dll netcfgx.dll devrtl.DLL WINTRUST.dll das.dll pcasvc.dll apphelp.dll USERENV.dll sfc_os.dll sysmain.dll trkwks.dll wdi.dll pcadm.dll wer.dll pcacli.dll MPR.dll PortableDeviceApi.dll hidserv.dll ncrypt.dll NTASN1.dll portabledeviceconnectapi.dll SHLWAPI.dll shcore.dll ntmarta.dll umrdp.dll WINSPOOL.DRV newdev.dll UxTheme.dll taskschd.dll XmlLite.dll fhcfg.dll SHELL32.dll PROPSYS.dll EFSUTIL.dll netutils.dll Secur32.dll NETAPI32.dll srvcli.dll wkscli.dll bi.dll SystemEventsBrokerClient.dll ncbservice.dll BrokerLib.dll mswsock.dll twinapi.dll netprofm.dll npmproxy.dll actxprxy.dll imagehlp.dll cryptnet.dll WLDAP32.dll Comctl32.dll sxs.dll netman.dll netshell.dll nlaapi.dll RASDLG.dll MPRAPI.dll RASAPI32.dll rtutils.dll rasman.dll hnetcfg.dll ATL.DLL wbemprox.dll wbemcomn.dll wbemsvc.dll fastprox.dll NCI.dll SPINF.dll","131","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","23","5812","1187","1187","NT AUTHORITY\SYSTEM","S-1-5-18","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"SbieSvc","1132","services","712","SbieSvc [Auto Start By LocalSystem]
","1/7/2020 12:20:07 AM","01:06:08.9992969","0.03125","00:00:00.0312500",,"0",,"C:\Program Files\Sandboxie\SbieSvc.exe","4927488","4.7 MB","00BBB66EC7824574C87C14EAD9D5285B03B35634DDD0978CF0BFB623A58E4538","7745253A3F65311B84D8F64B74F249364D29E765","Valid","Invincea","Sandboxie Holdings, LLC","Sandboxie","5.26","Sandboxie Service","SbieSvc.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll SbieDll.dll USER32.dll ADVAPI32.dll PSAPI.DLL ole32.dll CRYPT32.dll USERENV.dll GDI32.dll NETAPI32.dll WTSAPI32.dll RPCRT4.dll msvcrt.dll sechost.dll combase.dll MSASN1.dll profapi.dll netutils.dll srvcli.dll wkscli.dll SspiCli.dll winsta.dll iphlpapi.dll NSI.dll WINNSI.DLL pstorec.dll","29","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","34","5148","112","112","NT AUTHORITY\SYSTEM","S-1-5-18","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"WUDFHost","1332","svchost","888",,"1/7/2020 12:20:08 AM","01:06:08.2041093","0","00:00:00",,"0",,"C:\Windows\System32\WUDFHost.exe","5058560","4.82 MB","8E5A9E595F24D07206791817972FE475A0D66F3ABB9CFDDC8FB50203AD449DAE","DF3B9B7E5AEA1AA0B82EA25F542A6A00963AB890","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Windows Driver Foundation - User-mode Driver Framework Host Process","WUDFHost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll RPCRT4.dll combase.dll sechost.dll DEVOBJ.dll WUDFPlatform.dll SspiCli.dll msvcrt.dll cfgmgr32.dll advapi32.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll WINUSB.DLL WUDFUsbccidDriver.dll SETUPAPI.dll WUDFx.dll ole32.dll OLEAUT32.dll USER32.dll GDI32.dll WINTRUST.dll CRYPT32.dll MSASN1.dll","27","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","5","4128","212","212","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
"svchost","1388","services","712","CryptSvc [Auto Start By NT Authority\NetworkService]
","1/7/2020 12:20:08 AM","01:06:07.9196179","10.546875","00:00:10.5468750","[Listen] ::;3389 <--> ::;0 [12/31/1600 19:00:00]
[Listen] 0.0.0.0;3389 <--> 0.0.0.0;0 [12/31/1600 19:00:00]","2",,"C:\Windows\system32\svchost.exe","28082176","26.78 MB","C7DB4AE8175C33A47BAA3DDFA089FAD17BC8E362F21E835D78AB22C9231FE370","DF3B9B7E5AEA1AA0B82EA25F542A6A00963AB890","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll SspiCli.dll combase.dll msvcrt.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll dnsrslvr.dll WS2_32.dll DNSAPI.dll WINNSI.DLL NSI.dll Fwpuclnt.dll dnsext.dll USERENV.dll profapi.dll gpapi.dll mswsock.dll iphlpapi.dll dhcpcsvc6.DLL dhcpcsvc.DLL wkssvc.dll netutils.dll netjoin.dll bcrypt.dll ADVAPI32.dll OLEAUT32.dll clbcatq.dll taskschd.dll DSROLE.dll logoncli.dll WLDAP32.dll rasadhlp.dll cryptsvc.dll CRYPT32.dll MSASN1.dll crypttpmeksvc.dll ncrypt.dll NTASN1.dll cryptcatsvc.dll VSSAPI.DLL VssTrace.DLL bcd.dll samcli.dll SAMLIB.dll nlasvc.dll CFGMGR32.dll wevtapi.dll ncsi.dll powrprof.dll WINHTTP.dll CRYPTSP.dll rsaenh.dll es.dll ssdpapi.dll PROPSYS.dll WMICLNT.dll WlanApi.dll wkscli.dll WTSAPI32.dll WINSTA.dll DSPARSE.dll kerberos.DLL cryptdll.dll webio.dll ntdsapi.dll Cabinet.dll CRYPTNET.dll ESENT.dll termsrv.dll lsmproxy.dll REGAPI.dll rdpcorets.dll pdh.dll rfxvmt.dll SHELL32.dll SETUPAPI.dll SHLWAPI.dll AUTHZ.dll tlscsp.dll d3d9.dll VERSION.dll dwmapi.dll DPAPI.DLL umb.dll ATL.DLL DEVOBJ.dll WINTRUST.dll ntmarta.dll wsmsvc.dll miutils.dll mi.dll SHCORE.dll pcwum.dll HTTPAPI.dll wevtfwd.dll msv1_0.DLL wsmplpxy.dll","105","System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread System.Diagnostics.ProcessThread","46","5180","1100","1100","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","PHOENIX","12718791-cad4-4b97-824c-6560b8b45a77","True"
