"PSComputerName","State","Status","Started","StartMode","Name","DisplayName","PathName","ExitCode","AcceptPause","AcceptStop","Caption","CreationClassName","Description","DesktopInteract","ErrorControl","InstallDate","ServiceType"
"2012DATA-DC1","Stopped","OK","False","Manual","VerifierExt","VerifierExt","C:\Windows\system32\drivers\VerifierExt.sys","1077","False","False","VerifierExt","Win32_SystemDriver","VerifierExt","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","vhdmp","vhdmp","C:\Windows\system32\drivers\vhdmp.sys","1077","False","False","vhdmp","Win32_SystemDriver","vhdmp","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","viaide","viaide","C:\Windows\system32\drivers\viaide.sys","1077","False","False","viaide","Win32_SystemDriver","viaide","False","Critical",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","Vid","Vid","C:\Windows\system32\drivers\Vid.sys","1077","False","False","Vid","Win32_SystemDriver","Vid","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","vm3dmp","vm3dmp","C:\Windows\system32\DRIVERS\vm3dmp.sys","0","False","True","vm3dmp","Win32_SystemDriver","vm3dmp","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","vm3dmp-debug","vm3dmp-debug","C:\Windows\system32\DRIVERS\vm3dmp-debug.sys","1077","False","False","vm3dmp-debug","Win32_SystemDriver","vm3dmp-debug","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","vm3dmp-stats","vm3dmp-stats","C:\Windows\system32\DRIVERS\vm3dmp-stats.sys","1077","False","False","vm3dmp-stats","Win32_SystemDriver","vm3dmp-stats","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","vm3dmp_loader","vm3dmp_loader","C:\Windows\system32\DRIVERS\vm3dmp_loader.sys","0","False","True","vm3dmp_loader","Win32_SystemDriver","vm3dmp_loader","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","vmbus","Virtual Machine Bus","C:\Windows\system32\drivers\vmbus.sys","1077","False","False","Virtual Machine Bus","Win32_SystemDriver","Virtual Machine Bus","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","VMBusHID","VMBusHID","C:\Windows\system32\drivers\VMBusHID.sys","1077","False","False","VMBusHID","Win32_SystemDriver","VMBusHID","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","vmbusr","Virtual Machine Bus Provider","C:\Windows\system32\drivers\vmbusr.sys","1077","False","False","Virtual Machine Bus Provider","Win32_SystemDriver","Virtual Machine Bus Provider","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","vmci","VMware VMCI Bus Driver","C:\Windows\system32\drivers\vmci.sys","0","False","True","VMware VMCI Bus Driver","Win32_SystemDriver","VMware VMCI Bus Driver","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","vmhgfs","VMware Host Guest Client Redirector","C:\Windows\system32\DRIVERS\vmhgfs.sys","0","False","True","VMware Host Guest Client Redirector","Win32_SystemDriver","VMware Host Guest Client Redirector","False","Normal",,"File System Driver"
"2012DATA-DC1","Running","OK","True","Auto","VMMemCtl","Memory Control Driver","C:\Windows\system32\DRIVERS\vmmemctl.sys","0","False","True","Memory Control Driver","Win32_SystemDriver","Memory Control Driver","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","vmmouse","VMware Pointing Device","C:\Windows\system32\drivers\vmmouse.sys","0","False","True","VMware Pointing Device","Win32_SystemDriver","VMware Pointing Device","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","System","vmrawdsk","VMware Physical Disk Helper","C:\Windows\system32\DRIVERS\vmrawdsk.sys","0","False","True","VMware Physical Disk Helper","Win32_SystemDriver","VMware Physical Disk Helper","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","vmusbmouse","VMware USB Pointing Device","C:\Windows\system32\drivers\vmusbmouse.sys","0","False","True","VMware USB Pointing Device","Win32_SystemDriver","VMware USB Pointing Device","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","volmgr","Volume Manager Driver","C:\Windows\system32\drivers\volmgr.sys","0","False","True","Volume Manager Driver","Win32_SystemDriver","Volume Manager Driver","False","Critical",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","volmgrx","Dynamic Volume Manager","C:\Windows\system32\drivers\volmgrx.sys","0","False","True","Dynamic Volume Manager","Win32_SystemDriver","Dynamic Volume Manager","False","Critical",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","volsnap","Storage volumes","C:\Windows\system32\drivers\volsnap.sys","0","False","True","Storage volumes","Win32_SystemDriver","Storage volumes","False","Critical",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","vpci","Microsoft Hyper-V Virtual PCI Bus","C:\Windows\system32\drivers\vpci.sys","1077","False","False","Microsoft Hyper-V Virtual PCI Bus","Win32_SystemDriver","Microsoft Hyper-V Virtual PCI Bus","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","vpcivsp","Microsoft Hyper-V PCI Server","C:\Windows\system32\drivers\vpcivsp.sys","1077","False","False","Microsoft Hyper-V PCI Server","Win32_SystemDriver","Microsoft Hyper-V PCI Server","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","vsmraid","vsmraid","C:\Windows\system32\drivers\vsmraid.sys","1077","False","False","vsmraid","Win32_SystemDriver","vsmraid","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","vsock","vSockets Virtual Machine Communication Interface Sockets driver","C:\Windows\system32\DRIVERS\vsock.sys","0","False","True","vSockets Virtual Machine Communication Interface Sockets driver","Win32_SystemDriver","vSockets Virtual Machine Communication Interface Sockets driver","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","VSTXRAID","VIA StorX Storage Controller Windows Driver","C:\Windows\system32\drivers\vstxraid.sys","1077","False","False","VIA StorX Storage Controller Windows Driver","Win32_SystemDriver","VIA StorX Storage Controller Windows Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","WacomPen","Wacom Serial Pen HID Driver","C:\Windows\system32\drivers\wacompen.sys","1077","False","False","Wacom Serial Pen HID Driver","Win32_SystemDriver","Wacom Serial Pen HID Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","Wanarp","Remote Access IP ARP Driver","C:\Windows\system32\DRIVERS\wanarp.sys","1077","False","False","Remote Access IP ARP Driver","Win32_SystemDriver","Remote Access IP ARP Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","System","Wanarpv6","Remote Access IPv6 ARP Driver","C:\Windows\system32\DRIVERS\wanarp.sys","0","False","True","Remote Access IPv6 ARP Driver","Win32_SystemDriver","Remote Access IPv6 ARP Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","Wd","Microsoft Watchdog Timer Driver","C:\Windows\system32\drivers\wd.sys","1077","False","False","Microsoft Watchdog Timer Driver","Win32_SystemDriver","Microsoft Watchdog Timer Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","Wdf01000","Kernel Mode Driver Frameworks service","C:\Windows\system32\drivers\Wdf01000.sys","0","False","True","Kernel Mode Driver Frameworks service","Win32_SystemDriver","Kernel Mode Driver Frameworks service","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","WFPLWFS","Microsoft Windows Filtering Platform","C:\Windows\system32\DRIVERS\wfplwfs.sys","0","False","True","Microsoft Windows Filtering Platform","Win32_SystemDriver","Microsoft Windows Filtering Platform","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","WIMMount","WIMMount","C:\Windows\system32\drivers\wimmount.sys","1077","False","False","WIMMount","Win32_SystemDriver","WIMMount","False","Normal",,"File System Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","WinMad","WinMad Service","C:\Windows\system32\drivers\winmad.sys","1077","False","False","WinMad Service","Win32_SystemDriver","WinMad Service","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","WinNat","Windows NAT Driver","C:\Windows\system32\drivers\winnat.sys","1077","False","False","Windows NAT Driver","Win32_SystemDriver","Windows NAT Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","WinVerbs","WinVerbs Service","C:\Windows\system32\drivers\winverbs.sys","1077","False","False","WinVerbs Service","Win32_SystemDriver","WinVerbs Service","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","WmiAcpi","Microsoft Windows Management Interface for ACPI","C:\Windows\system32\drivers\wmiacpi.sys","1077","False","False","Microsoft Windows Management Interface for ACPI","Win32_SystemDriver","Microsoft Windows Management Interface for ACPI","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","System","ws2ifsl","Windows Socket 2.0 Non-IFS Service Provider Support Environment","C:\Windows\system32\drivers\ws2ifsl.sys","0","False","True","Windows Socket 2.0 Non-IFS Service Provider Support Environment","Win32_SystemDriver","Windows Socket 2.0 Non-IFS Service Provider Support Environment","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","wtlmdrv","Microsoft iSCSI Target LocalMount Adapter","C:\Windows\system32\drivers\wtlmdrv.sys","1077","False","False","Microsoft iSCSI Target LocalMount Adapter","Win32_SystemDriver","Microsoft iSCSI Target LocalMount Adapter","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","WudfPf","User Mode Driver Frameworks Platform Driver","C:\Windows\system32\drivers\WudfPf.sys","1077","False","False","User Mode Driver Frameworks Platform Driver","Win32_SystemDriver","User Mode Driver Frameworks Platform Driver","False","Normal",,"Kernel Driver"
