"ComputerName","Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSShowComputerName","PSComputerName","RunspaceId"
"WIN10-02","svchost","3932","services","620","SSDPSRV [Manual Start By NT AUTHORITY\LocalService]
","3/2/2021 8:23:08 PM","03:55:36.1337949","0.03125","00:00:00.0312500",,"0","C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","C:\Windows\system32\svchost.exe","1716224","1.64 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll ssdpsrv.dll WS2_32.dll NSI.dll cryptsp.dll WLDP.DLL advapi32.dll FirewallAPI.dll DNSAPI.dll IPHLPAPI.DLL fwbase.dll dhcpcsvc6.DLL dhcpcsvc.DLL rsaenh.dll bcrypt.dll CRYPTBASE.dll mswsock.dll sspicli.dll WINNSI.DLL POWRPROF.dll UMPDC.dll","36","3936,3964,3968,3972,3976,3992,3040","7","11092","211","211","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","svchost","3156","services","620","StateRepository [Manual Start By LocalSystem]
","3/2/2021 8:23:14 PM","03:55:30.4640786","0.625","00:00:00.6250000",,"0","C:\Windows\system32\svchost.exe -k appmodel -p","C:\Windows\system32\svchost.exe","1515520","1.45 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll windows.staterepository.dll advapi32.dll StateRepository.Core.dll WLDP.DLL windows.staterepositorycore.dll clbcatq.dll Windows.StateRepositoryPS.dll","23","3136","1","11172","132","132","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","MicrosoftEdgeUpdate","3548",,"3324",,"3/2/2021 8:23:15 PM","03:55:28.9461197","0.03125","00:00:00.0312500",,"0","""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c","C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","290816","284 KB","9991BA022173F283EE99068B708F60AC5143FE0C81C9E3673CC7835B108A4F44","640386795F1D21244E7EA6E7A6E69E9C5B0A4F3E","Valid","Microsoft Corporation","Microsoft Corporation","Microsoft Edge Update","1.3.133.5","Microsoft Edge Update","MicrosoftEdgeUpdate.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","3560,2308,2112","3","5656","208","208","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","GoogleUpdate","3552",,"2716",,"3/2/2021 8:23:15 PM","03:55:28.9454025","0.046875","00:00:00.0468750",,"0","""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /c","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe","339968","332 KB","07034876B9EC0B59432B96FEDB7E10E332440159F9802FAAD5F5B99F01885F6B","A3958AE522F3C54B878B20D7B0F63711E08666B2","Valid","Google LLC","Google LLC","Google Update","1.3.36.51","Google Installer","GoogleUpdate.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","3572,2316,3744","3","5876","218","218","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","SgrmBroker","128","services","620","SgrmBroker [Auto Start By LocalSystem]
","3/2/2021 8:23:15 PM","03:55:28.7223047","0.046875","00:00:00.0468750",,"0",,,"3940352","3.76 MB",,,,,,,,,,"0","2988,2360,3596,3588,3624,1748","6",,"103","103","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","GoogleCrashHandler","3116","GoogleUpdate","3552",,"3/2/2021 8:23:16 PM","03:55:28.6402934","0.015625","00:00:00.0156250",,"0","""C:\Program Files (x86)\Google\Update\1.3.36.51\GoogleCrashHandler.exe""","C:\Program Files (x86)\Google\Update\1.3.36.51\GoogleCrashHandler.exe","339968","332 KB","48374326938273E5804C33C4355D72CC4BB470421527A53B1C30CC0D1247DCA6","A3958AE522F3C54B878B20D7B0F63711E08666B2","Valid","Google LLC","Google LLC","Google Update","1.3.36.51","Google Crash Handler","GoogleCrashHandler.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","848,412,756","3","6128","170","170","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","GoogleCrashHandler64","3704","GoogleUpdate","3552",,"3/2/2021 8:23:16 PM","03:55:28.1037628","0.015625","00:00:00.0156250",,"0","""C:\Program Files (x86)\Google\Update\1.3.36.51\GoogleCrashHandler64.exe""","C:\Program Files (x86)\Google\Update\1.3.36.51\GoogleCrashHandler64.exe","98304","96 KB","06D800A11205B5FBEE8B6A29671F78D72F1B27CD484F8307EBC79B53E6F0DB7A","A3958AE522F3C54B878B20D7B0F63711E08666B2","Valid","Google LLC","Google LLC","Google Update","1.3.36.51","Google Crash Handler","GoogleCrashHandler64.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll USER32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll ucrtbase.dll ADVAPI32.dll msvcrt.dll sechost.dll RPCRT4.dll ole32.dll combase.dll SHELL32.dll SHLWAPI.dll NETAPI32.dll USERENV.dll VERSION.dll NETUTILS.DLL WKSCLI.DLL windows.storage.dll Wldp.dll SHCORE.dll cscapi.dll ntmarta.dll dbghelp.dll dbgcore.DLL bcryptPrimitives.dll","31","3696,3640,3632","3","6376","153","153","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","svchost","3692","services","620","wscsvc [Auto Start By NT AUTHORITY\LocalService]
","3/2/2021 8:23:16 PM","03:55:28.0686715","0","00:00:00",,"0",,,"3080192","2.94 MB",,,,,,,,,,"0","3688,3656,2284,1868,1456,2200,3272,2440","8",,"208","208","NT AUTHORITY\LOCAL SERVICE","S-1-5-19","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","SearchIndexer","1276","services","620","WSearch [Auto Start By LocalSystem]
","3/2/2021 8:23:16 PM","03:55:27.7999048","0.078125","00:00:00.0781250",,"0","C:\Windows\system32\SearchIndexer.exe /Embedding","C:\Windows\system32\SearchIndexer.exe","4898816","4.67 MB","63B92D3657EC7E81AD3A8AD8ECA83C456752EB654715518732DA1ADC9C4241AD","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Windows? Search","7.0.19041.1","Microsoft Windows Search Indexer","SearchIndexer.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll combase.dll ucrtbase.dll RPCRT4.dll OLEAUT32.dll msvcp_win.dll shcore.dll sechost.dll TQUERY.DLL MSSRCH.DLL advapi32.dll kernel.appcore.dll cryptdll.dll windows.storage.dll ESENT.dll Wldp.dll bcryptPrimitives.dll shlwapi.dll profapi.dll user32.dll win32u.dll GDI32.dll gdi32full.dll sspicli.dll policymanager.dll msvcp110_win.dll wtsapi32.dll WINSTA.dll clbcatq.dll powrprof.dll UMPDC.dll rmclient.dll CRYPTBASE.DLL IpsPlugin.dll propsys.dll USERENV.dll SHELL32.dll ntmarta.dll Windows.StateRepositoryPS.dll vssapi.dll VssTrace.DLL WS2_32.dll samcli.dll netutils.dll SAMLIB.dll ES.DLL mssprxy.dll cfgmgr32.dll DEVOBJ.dll","53","1092,1332,1732,164,676,1620,804,3200,988,980,496","11","11532","700","700","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","svchost","3488","services","620","InstallService [Manual Start By LocalSystem]
","3/2/2021 8:24:12 PM","03:54:32.1036268","0.125","00:00:00.1250000",,"0","C:\Windows\System32\svchost.exe -k netsvcs -p","C:\Windows\System32\svchost.exe","5877760","5.61 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll installservice.dll shcore.dll OLEAUT32.dll advapi32.dll UMPDC.dll WINHTTP.dll windows.storage.dll USERENV.dll cryptsp.dll Wldp.dll MPR.dll clbcatq.dll usermgrcli.dll StartTileData.dll shlwapi.dll SspiCli.dll CoreMessaging.dll WS2_32.dll Bcp47Langs.dll EAMProgressHandler.dll Windows.Web.dll iertutil.dll Windows.StateRepositoryPS.dll rsaenh.dll bcrypt.dll CRYPTBASE.dll Windows.Globalization.dll bcp47mrm.dll CRYPT32.dll IPHLPAPI.DLL NSI.dll dhcpcsvc6.DLL dhcpcsvc.DLL DPAPI.DLL webio.dll mswsock.dll WINNSI.DLL DNSAPI.dll rasadhlp.dll","55","3912,3892","2","11704","216","216","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","svchost","4080","services","620","WaaSMedicSvc [Manual Start By LocalSystem]
","3/2/2021 9:25:18 PM","02:53:26.2189915","0.03125","00:00:00.0312500",,"0",,,"3055616","2.91 MB",,,,,,,,,,"0","3016","1",,"159","159","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","wsmprovhost","484","svchost","780",,"3/3/2021 12:18:44 AM","00:00:00.4108958","2.75","00:00:02.7500000",,"0","C:\Windows\system32\wsmprovhost.exe -Embedding","C:\Windows\system32\wsmprovhost.exe","152489984","145.43 MB","0FBB9BE7CA2AAFDE4ED8614A3A9DEF68E5AF1A2CB2E15D6CBCBF7B72F4DCD3B6","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.488","Host process for WinRM plug-ins","wsmprovhost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll combase.dll ucrtbase.dll RPCRT4.dll WsmSvc.DLL OLEAUT32.dll msvcp_win.dll CRYPT32.dll sechost.dll advapi32.dll miutils.dll DSROLE.dll mi.dll pcwum.dll user32.dll win32u.dll GDI32.dll gdi32full.dll kernel.appcore.dll bcryptPrimitives.dll clbcatq.dll wsmplpxy.dll winhttp.dll pwrshplugin.dll OLE32.dll ATL.DLL mscoree.dll mscoreei.dll SHLWAPI.dll VERSION.dll clr.dll VCRUNTIME140_CLR0400.dll ucrtbase_clr0400.dll psapi.dll mscorlib.ni.dll System.ni.dll System.Core.ni.dll System.Management.Automation.ni.dll CRYPTSP.dll rsaenh.dll bcrypt.dll CRYPTBASE.dll Microsoft.Management.Infrastructure.ni.dll System.Xml.ni.dll shell32.dll windows.storage.dll Wldp.dll SHCORE.dll USERENV.dll profapi.dll SspiCli.dll System.Management.ni.dll System.DirectoryServices.ni.dll System.Data.ni.dll System.Data.dll WS2_32.dll WINTRUST.dll MSASN1.dll MSISIP.DLL coml2.dll wshext.dll AppxSip.dll OpcServices.DLL urlmon.dll XmlLite.dll iertutil.dll pwrshsip.dll System.Numerics.ni.dll System.Configuration.ni.dll clrjit.dll Microsoft.PowerShell.Security.ni.dll System.Transactions.ni.dll System.Transactions.dll secur32.dll diasymreader.dll amsi.dll MpOav.dll MPCLIENT.DLL gpapi.dll Microsoft.PowerShell.Commands.Utility.ni.dll System.Configuration.Install.ni.dll Microsoft.PowerShell.Commands.Management.ni.dll wminet_utils.dll wmiutils.dll wbemcomn.dll wbemprox.dll IPHLPAPI.DLL mswsock.dll DNSAPI.dll NSI.dll rasadhlp.dll wbemsvc.dll fastprox.dll Microsoft.Management.Infrastructure.Native.ni.dll Microsoft.Management.Infrastructure.Native.Unmanaged.DLL wmidcom.dll DPAPI.DLL imagehlp.dll cryptnet.dll","103","600,1012,1460,1996,1880,2752,2028,8,3540,3164,2964,3276,2868,768,2532,1080,3676,3264,3984,908","20","7088","2279","2279","MOBILELAB\Dan","S-1-5-21-3036625279-3127291219-2495432101-1117","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","WmiPrvSE","2184","svchost","780",,"3/3/2021 12:18:44 AM","-00:00:00.0784115","0.328125","00:00:00.3281250",,"0","C:\Windows\system32\wbem\wmiprvse.exe","C:\Windows\system32\wbem\wmiprvse.exe","14057472","13.41 MB","2198A7B58BCCB758036B969DDAE6CC2ECE07565E2659A7C541A313A0492231A3","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.546","WMI Provider Host","wmiprvse.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll FastProx.dll combase.dll ucrtbase.dll RPCRT4.dll NCObjAPI.DLL wbemcomn.dll advapi32.dll sechost.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll kernel.appcore.dll bcryptPrimitives.dll clbcatq.dll wbemprox.dll WS2_32.dll OLEAUT32.dll wbemsvc.dll wmiutils.dll cimwin32.dll powrprof.dll framedynos.dll SspiCli.dll UMPDC.dll winbrand.dll tscfgwmi.dll ole32.dll SHELL32.dll CRYPT32.dll IPHLPAPI.DLL WINSTA.dll REGAPI.dll ncrypt.dll DSROLE.dll DSPARSE.dll NTASN1.dll cfgbkend.dll shcore.dll NSI.dll dhcpcsvc6.DLL dhcpcsvc.DLL DNSAPI.dll mswsock.dll rasadhlp.dll bcrypt.dll NetTCPIP.dll WINNSI.DLL wmitomi.dll mi.dll miutils.dll","57","3340,424,3660,3304,2312,3836,2536,3400,2996,856,3792,1836,3428","13","13980","249","249","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN81-01","Idle","0","Idle","0","AeLookupSvc [Manual Start By localSystem]
",,,,,,"0",,,"4096","4 KB",,,,,,,,,,"0","0","1",,"0","0",,,"True","localhost","3a189f54-ab57-4c9c-9c2c-8dd7561c2bd7"
"WIN81-01","System","4","Idle","0",,"3/2/2021 8:21:07 PM","03:57:37.6761324","4.0625","00:00:04.0625000","[LISTENING] 0.0.0.0;445 <--> 0.0.0.0;0 []
[LISTENING] 0.0.0.0;5985 <--> 0.0.0.0;0 []
[LISTENING] 0.0.0.0;47001 <--> 0.0.0.0;0 []
[LISTENING] 10.10.10.81;139 <--> 0.0.0.0;0 []
[ESTABLISHED] 10.10.10.81;5985 <--> 10.10.10.100;58640 []
[ESTABLISHED] 10.10.10.81;5985 <--> 10.10.10.100;58642 []
[ESTABLISHED] 10.10.10.81;5985 <--> 10.10.10.100;58643 []","7",,,"110592","108 KB",,,,,,,,,,"0","8,12,16,20,24,28,32,36,40,44,48,52,60,64,68,72,80,84,88,92,96,100,104,108,112,120,124,128,132,136,140,144,156,180,184,188,192,196,200,204,208,212,216,220,224,228,232,236,240,244,248,252,256,260,280,288,292,304,328,364,368,408,412,416,420,472,548,828,804,736,904,1060,1088,1192,1312,1384,1388,1392,1396,1404,1408,1412,2468,2896,2516,2544,2528,2552,2524,2236,336,2240,1292,3020,1332,2828,2492,2172,1016,2124,2316,2380,2312,2784,160,1164,2220,2768","108",,"581","581",,,"True","localhost","3a189f54-ab57-4c9c-9c2c-8dd7561c2bd7"
"WIN81-01","smss","296","System","4",,"3/2/2021 8:21:07 PM","03:57:37.6761324","0.03125","00:00:00.0312500",,"0",,,"40960","40 KB",,,,,,,,,,"0","300,308","2",,"44","44","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","3a189f54-ab57-4c9c-9c2c-8dd7561c2bd7"
"WIN81-01","csrss","384",,"376",,"3/2/2021 8:21:07 PM","03:57:37.2366720","0.09375","00:00:00.0937500",,"0",,,"491520","480 KB",,,,,,,,,,"0","424,428,432,436,464,484,488,700","8",,"171","171","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","3a189f54-ab57-4c9c-9c2c-8dd7561c2bd7"
"WIN81-01","wininit","448",,"376",,"3/2/2021 8:21:07 PM","03:57:36.9791466","0.0625","00:00:00.0625000","[LISTENING] 0.0.0.0;49152 <--> 0.0.0.0;0 []","1","wininit.exe","C:\Windows\system32\wininit.exe","61440","60 KB","64BE1AFD9F55C2BD636914D1F808AD209C68BF97AA3D0B73568C2C1E48BE2800",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Windows Start-Up Application","wininit.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll RPCRT4.dll sechost.dll profapi.dll wininitext.dll USER32.dll GDI32.dll WS2_32.dll NSI.dll mswsock.dll sspicli.dll","15","452","1","6960","74","74","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","3a189f54-ab57-4c9c-9c2c-8dd7561c2bd7"
"WIN81-01","csrss","456",,"440",,"3/2/2021 8:21:07 PM","03:57:36.9791466","0.03125","00:00:00.0312500",,"0",,,"53248","52 KB",,,,,,,,,,"0","476,492,496,500,504,540,572,576,696","9",,"88","88","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","3a189f54-ab57-4c9c-9c2c-8dd7561c2bd7"
"WIN81-01","services","516","wininit","448",,"3/2/2021 8:21:07 PM","03:57:36.9166349","0.484375","00:00:00.4843750","[LISTENING] 0.0.0.0;49157 <--> 0.0.0.0;0 []","1",,,"3051520","2.91 MB",,,,,,,,,,"0","628,1920,1536,2608,1324","5",,"211","211","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","3a189f54-ab57-4c9c-9c2c-8dd7561c2bd7"
"WIN81-01","lsass","524","wininit","448","Netlogon [Auto Start By LocalSystem]
","3/2/2021 8:21:07 PM","03:57:36.9010137","0.765625","00:00:00.7656250","[LISTENING] 0.0.0.0;49156 <--> 0.0.0.0;0 []
[LISTENING] 0.0.0.0;49182 <--> 0.0.0.0;0 []","2","C:\Windows\system32\lsass.exe","C:\Windows\system32\lsass.exe","4849664","4.62 MB","8E862D41F4332EABF64BD034E2C0E3CC8109C7990CB4112C2B2880E8E6EDF2D3","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Local Security Authority Process","lsass.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll RPCRT4.dll SspiSrv.dll lsasrv.dll msvcrt.dll SspiCli.dll sechost.dll cfgmgr32.dll MSASN1.dll samsrv.dll bcrypt.dll ncrypt.dll NTASN1.dll msprivs.DLL netjoin.dll negoexts.DLL CRYPTBASE.dll cryptdll.dll bcryptPrimitives.dll kerberos.DLL CRYPTSP.dll WS2_32.dll NSI.dll mswsock.dll msv1_0.DLL netlogon.DLL DNSAPI.dll logoncli.dll powrprof.dll USERENV.dll advapi32.dll profapi.dll tspkg.DLL pku2u.DLL livessp.DLL rsaenh.dll wdigest.DLL schannel.DLL CRYPT32.dll efslsaext.dll dpapisrv.dll scecli.DLL netutils.dll winsta.dll wkscli.dll pcwum.dll AUTHZ.dll IPHLPAPI.DLL WINNSI.DLL WLDAP32.dll gpapi.dll secur32.dll rasadhlp.dll fwpuclnt.dll winbrand.dll DSPARSE.dll ntdsapi.dll certpoleng.dll ncryptsslp.dll ncryptprov.dll combase.dll dssenh.dll wevtapi.dll","66","552,556,560,1148,2816,2272,2904","7","5920","783","783","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","3a189f54-ab57-4c9c-9c2c-8dd7561c2bd7"
"WIN81-01","winlogon","532",,"440",,"3/2/2021 8:21:07 PM","03:57:36.9010137","0.0625","00:00:00.0625000",,"0","winlogon.exe","C:\Windows\system32\winlogon.exe","90112","88 KB","50088738F54E9F7903DBD3E3C97E72B049C96025CD539523062D4FB0DA61C612",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Windows Logon Application","winlogon.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll advapi32.dll sechost.dll powrprof.dll RPCRT4.dll winlogonext.dll USER32.dll GDI32.dll IMM32.DLL MSCTF.dll profapi.dll winsta.dll uxinit.dll UxTheme.dll combase.dll CRYPT32.dll MSASN1.dll DPAPI.dll CRYPTBASE.dll bcryptPrimitives.dll SspiCli.dll apphelp.dll","26","536,740,760","3","6096","118","118","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","3a189f54-ab57-4c9c-9c2c-8dd7561c2bd7"
"WIN81-01","svchost","604","services","516","BrokerInfrastructure [Auto Start By LocalSystem]
","3/2/2021 8:21:08 PM","03:57:36.7604051","0.0625","00:00:00.0625000",,"0","C:\Windows\system32\svchost.exe -k DcomLaunch","C:\Windows\system32\svchost.exe","3145728","3 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll umpnpmgr.dll msvcrt.dll umpo.dll umpoext.dll cfgmgr32.dll powrprof.dll pcwum.dll HID.DLL gpapi.dll rpcss.dll combase.dll SspiCli.dll bisrv.dll OLEAUT32.dll psmsrv.dll lsm.dll SYSNTFY.dll WMsgAPI.dll CRYPTBASE.dll bcryptPrimitives.dll kernel.appcore.dll Userenv.dll profapi.dll DEVOBJ.dll user32.dll GDI32.dll clbcatq.dll CRYPTSP.dll rsaenh.dll bcrypt.dll systemeventsbrokerserver.dll DAB.dll bi.dll ADVAPI32.dll wtsapi32.dll WINSTA.dll lsmproxy.dll","43","608,616,644,648,668,712,720,732,1800","9","6940","366","366","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","3a189f54-ab57-4c9c-9c2c-8dd7561c2bd7"
"WIN81-01","svchost","636","services","516","RpcEptMapper [Auto Start By NT AUTHORITY\NetworkService]
","3/2/2021 8:21:08 PM","03:57:36.7291558","0.109375","00:00:00.1093750","[LISTENING] 0.0.0.0;135 <--> 0.0.0.0;0 []","1","C:\Windows\system32\svchost.exe -k RPCSS","C:\Windows\system32\svchost.exe","2793472","2.66 MB","99E7587D1744BF62086FEB06A778CF3966199F1CC2DFB91FDA53A9166A2A3AEC","9C4F3BDB96A8F46DB59EDBB7A65CC090841236AA","Valid","Microsoft Windows Publisher","Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll rpcepmap.dll sspicli.dll RpcRtRemote.dll rpcss.dll msvcrt.dll powrprof.dll combase.dll CRYPTSP.dll rsaenh.dll bcrypt.dll CRYPTBASE.dll bcryptPrimitives.dll WS2_32.dll NSI.dll mswsock.dll FirewallAPI.dll kernel.appcore.dll clbcatq.dll fwpuclnt.dll advapi32.dll","26","640,664,672,3000,2064,716,792,1956,2392,2032","10","2756","304","304","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","3a189f54-ab57-4c9c-9c2c-8dd7561c2bd7"
"WIN81-01","LogonUI","748","winlogon","532",,"3/2/2021 8:21:08 PM","03:57:36.6197806","0.09375","00:00:00.0937500",,"0","""LogonUI.exe"" /flags:0x0","C:\Windows\system32\LogonUI.exe","520192","508 KB","DD9807B58607825F1B4E13602B147B5FF6F3D72559136B718DB3B99D42D015F6",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Windows Logon User Interface Host","LogonUI.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll combase.dll RPCRT4.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll user32.dll GDI32.dll IMM32.DLL MSCTF.dll uxtheme.dll clbcatq.dll authui.dll sechost.dll SHCORE.dll SHLWAPI.dll DUI70.dll dwmapi.dll powrprof.dll Comctl32.dll DUser.dll SndVolSSO.DLL ole32.dll HID.DLL MMDevApi.dll DEVOBJ.dll cfgmgr32.dll SLC.dll sppc.dll ADVAPI32.dll Bcp47Langs.dll SmartcardCredentialProvider.dll cngcredui.dll dwrite.dll OLEACC.dll OLEAUT32.DLL UIAnimation.dll dxgi.dll d3d11.dll d3d10warp.dll dcomp.dll WINBRAND.dll SHELL32.dll apphelp.dll AuthExt.dll PROPSYS.dll NetworkStatus.dll WTSAPI32.dll WINSTA.dll BioCredProv.dll winbio.dll CRYPTSP.dll certCredProvider.dll wlidcredprov.dll rasplap.dll RASAPI32.dll rtutils.dll rasman.dll WS2_32.dll NSI.dll InputSwitch.dll Windows.UI.Immersive.dll profapi.dll windowscodecs.dll PhotoMetadataHandler.dll rsaenh.dll bcrypt.dll shacct.dll SAMLIB.dll IDStore.dll wkscli.dll netjoin.dll netutils.dll WinSCard.dll uiautomationcore.dll BatMeter.dll Windows.Globalization.dll MsftEdit.dll MSIMG32.dll globinputhost.dll NInput.dll","85","752,772,776,780,784,788,940,56,312,356","10","6312","362","362","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","3a189f54-ab57-4c9c-9c2c-8dd7561c2bd7"
"WIN81-01","dwm","764","winlogon","532",,"3/2/2021 8:21:08 PM","03:57:36.5885146","0","00:00:00",,"0","""dwm.exe""","C:\Windows\system32\dwm.exe","106496","104 KB","4D4771F439A2D532C58A06F6DF81B4C4635E3FE438BDEC26173C0260B7267DB0",,"NotSigned",,"Microsoft Corporation","Microsoft? Windows? Operating System","6.3.9600.16384","Desktop Window Manager","dwm.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll apphelp.dll msvcrt.dll USER32.dll GDI32.dll IMM32.dll dwmredir.dll dwmcore.dll MSCTF.dll dcomp.dll uxtheme.dll combase.dll RPCRT4.dll sechost.dll WindowsCodecs.dll d3d11.dll dxgi.dll d3d10warp.dll avrt.dll uDWM.dll kernel.appcore.dll CRYPTBASE.dll bcryptPrimitives.dll clbcatq.dll UIAnimation.dll d2d1.dll XmlLite.dll powrprof.dll","31","768,800,808,812,820,824,852","7","1816","180","180","Window Manager\DWM-1","S-1-5-90-1","True","localhost","3a189f54-ab57-4c9c-9c2c-8dd7561c2bd7"
