"PSComputerName","InstallDate","Status","Description","Service","DeviceID","HardwareID","Manufacturer"
"DELLWIN10",,"OK","Intel(R) 6 Series/C200 Series Chipset Family USB Enhanced Host Controller - 1C2D","usbehci","PCI\VEN_8086&DEV_1C2D&SUBSYS_04941028&REV_04\3&11583659&0&D0","PCI\VEN_8086&DEV_1C2D&SUBSYS_04941028&REV_04; PCI\VEN_8086&DEV_1C2D&SUBSYS_04941028; PCI\VEN_8086&DEV_1C2D&CC_0C0320; PCI\VEN_8086&DEV_1C2D&CC_0C03","Intel"
"DELLWIN10",,"OK","WAN Miniport (IKEv2)","RasAgileVpn","SWD\MSRRAS\MS_AGILEVPNMINIPORT","ms_agilevpnminiport","Microsoft"
"DELLWIN10",,"OK","Composite Bus Enumerator","CompositeBus","ROOT\COMPOSITEBUS\0000","ROOT\CompositeBus","Microsoft"
"DELLWIN10",,"OK","Microsoft Virtual Drive Enumerator","vdrvroot","ROOT\VDRVROOT\0000","ROOT\vdrvroot","Microsoft"
"DELLWIN10",,"OK","Microsoft AC Adapter","CmBatt","ACPI\ACPI0003\2&DABA3FF&0","ACPI\VEN_ACPI&DEV_0003; ACPI\ACPI0003; *ACPI0003","Microsoft"
"DELLWIN10",,"OK","Microsoft Storage Spaces Controller","spaceport","ROOT\SPACEPORT\0000","Root\Spaceport","Microsoft"
"DELLWIN10",,"OK","Local Print Queue",,"SWD\PRINTENUM\{7636F394-2AB7-4D95-83D5-A3C7A6EE723D}","PRINTENUM\{0f4130dd-19c7-7ab6-99a1-980f03b2ee4e}; PRINTENUM\LocalPrintQueue; {0f4130dd-19c7-7ab6-99a1-980f03b2ee4e}","Microsoft"
"DELLWIN10",,"OK","Microsoft Kernel Debug Network Adapter","kdnic","ROOT\KDNIC\0000","root\kdnic","Microsoft"
"DELLWIN10",,"OK","Generic volume shadow copy",,"STORAGE\VOLUMESNAPSHOT\HARDDISKVOLUMESNAPSHOT1","STORAGE\VolumeSnapshot","Microsoft"
"DELLWIN10",,"OK","Generic volume shadow copy",,"STORAGE\VOLUMESNAPSHOT\HARDDISKVOLUMESNAPSHOT2","STORAGE\VolumeSnapshot","Microsoft"
"DELLWIN10",,"OK","Generic volume shadow copy",,"STORAGE\VOLUMESNAPSHOT\HARDDISKVOLUMESNAPSHOT3","STORAGE\VolumeSnapshot","Microsoft"
"DELLWIN10",,"OK","Generic volume shadow copy",,"STORAGE\VOLUMESNAPSHOT\HARDDISKVOLUMESNAPSHOT4","STORAGE\VolumeSnapshot","Microsoft"
"DELLWIN10",,"OK","Generic volume shadow copy",,"STORAGE\VOLUMESNAPSHOT\HARDDISKVOLUMESNAPSHOT5","STORAGE\VolumeSnapshot","Microsoft"
"DELLWIN10",,"OK","Generic volume shadow copy",,"STORAGE\VOLUMESNAPSHOT\HARDDISKVOLUMESNAPSHOT6","STORAGE\VolumeSnapshot","Microsoft"
"DELLWIN10",,"OK","Generic volume shadow copy",,"STORAGE\VOLUMESNAPSHOT\HARDDISKVOLUMESNAPSHOT7","STORAGE\VolumeSnapshot","Microsoft"
"DELLWIN10",,"OK","Generic volume shadow copy",,"STORAGE\VOLUMESNAPSHOT\HARDDISKVOLUMESNAPSHOT8","STORAGE\VolumeSnapshot","Microsoft"
"DELLWIN10",,"OK","Generic volume shadow copy",,"STORAGE\VOLUMESNAPSHOT\HARDDISKVOLUMESNAPSHOT9","STORAGE\VolumeSnapshot","Microsoft"
"DELLWIN10",,"OK","LPC Controller","msisadrv","PCI\VEN_8086&DEV_1C4F&SUBSYS_04941028&REV_04\3&11583659&0&F8","PCI\VEN_8086&DEV_1C4F&SUBSYS_04941028&REV_04; PCI\VEN_8086&DEV_1C4F&SUBSYS_04941028; PCI\VEN_8086&DEV_1C4F&CC_060100; PCI\VEN_8086&DEV_1C4F&CC_0601","Intel"
"DELLWIN10",,"OK","ACPI Lid",,"ACPI\PNP0C0D\2&DABA3FF&0","ACPI\VEN_PNP&DEV_0C0D; ACPI\PNP0C0D; *PNP0C0D","(Standard system devices)"
"DELLWIN10",,"OK","Disk drive","disk","USBSTOR\DISK&VEN_WD&PROD_MY_PASSPORT_25E2&REV_4004\575832314433373136303739&0","USBSTOR\DiskWD______My_Passport_25E24004; USBSTOR\DiskWD______My_Passport_25E2; USBSTOR\DiskWD______; USBSTOR\WD______My_Passport_25E24; WD______My_Passport_25E24; USBSTOR\GenDisk; GenDisk","(Standard disk drives)"
"DELLWIN10",,"OK","Memory Controller",,"PCI\VEN_8086&DEV_0104&SUBSYS_04941028&REV_09\3&11583659&0&00","PCI\VEN_8086&DEV_0104&SUBSYS_04941028&REV_09; PCI\VEN_8086&DEV_0104&SUBSYS_04941028; PCI\VEN_8086&DEV_0104&CC_060000; PCI\VEN_8086&DEV_0104&CC_0600","Intel"
"DELLWIN10",,"OK","SDA Standard Compliant SD Host Controller","sdbus","PCI\VEN_1217&DEV_8321&SUBSYS_04941028&REV_05\4&3CB8275&0&01E5","PCI\VEN_1217&DEV_8321&SUBSYS_04941028&REV_05; PCI\VEN_1217&DEV_8321&SUBSYS_04941028; PCI\VEN_1217&DEV_8321&CC_080501; PCI\VEN_1217&DEV_8321&CC_0805","SDA Standard Compliant SD Host Controller Vendor"
"DELLWIN10",,"OK","Dell Touchpad","i8042prt","ACPI\DLL0494\4&18351974&0","ACPI\VEN_DLL&DEV_0494; ACPI\DLL0494; *DLL0494","Alps Electric"
"DELLWIN10",,"OK","PCI-to-PCI Bridge","pci","PCI\VEN_8086&DEV_1C14&SUBSYS_04941028&REV_B4\3&11583659&0&E2","PCI\VEN_8086&DEV_1C14&SUBSYS_04941028&REV_B4; PCI\VEN_8086&DEV_1C14&SUBSYS_04941028; PCI\VEN_8086&DEV_1C14&CC_060400; PCI\VEN_8086&DEV_1C14&CC_0604","(Standard system devices)"
"DELLWIN10",,"OK","Local Print Queue",,"SWD\PRINTENUM\{B3A3FC0D-992C-4164-A693-2EC4FF7DA0A8}","PRINTENUM\microsoftmicrosoft_s7d14; PRINTENUM\LocalPrintQueue; microsoftmicrosoft_s7d14","Microsoft"
"DELLWIN10",,"OK","Printer Port Logical Interface",,"LPTENUM\MICROSOFTRAWPORT\5&14EB97BD&0&LPT1","LPTENUM\MicrosoftRawPort958A; MicrosoftRawPort958A","(Standard system devices)"
"DELLWIN10",,"OK","Numeric data processor",,"ACPI\PNP0C04\4&18351974&0","ACPI\VEN_PNP&DEV_0C04; ACPI\PNP0C04; *PNP0C04","(Standard system devices)"
"DELLWIN10",,"OK","Generic USB Hub","usbhub","USB\VID_8087&PID_0024\5&10315D93&0&1","USB\VID_8087&PID_0024&REV_0000; USB\VID_8087&PID_0024","(Generic USB Hub)"
"DELLWIN10",,"OK","Intel(R) 6 Series/C200 Series Chipset Family USB Enhanced Host Controller - 1C26","usbehci","PCI\VEN_8086&DEV_1C26&SUBSYS_04941028&REV_04\3&11583659&0&E8","PCI\VEN_8086&DEV_1C26&SUBSYS_04941028&REV_04; PCI\VEN_8086&DEV_1C26&SUBSYS_04941028; PCI\VEN_8086&DEV_1C26&CC_0C0320; PCI\VEN_8086&DEV_1C26&CC_0C03","Intel"
"DELLWIN10",,"OK","UMBus Root Bus Enumerator","umbus","ROOT\UMBUS\0000","root\umbus","Microsoft"
"DELLWIN10",,"OK","Intel(R) HD Graphics 3000","igfx","PCI\VEN_8086&DEV_0126&SUBSYS_04941028&REV_09\3&11583659&0&10","PCI\VEN_8086&DEV_0126&SUBSYS_04941028&REV_09; PCI\VEN_8086&DEV_0126&SUBSYS_04941028; PCI\VEN_8086&DEV_0126&CC_030000; PCI\VEN_8086&DEV_0126&CC_0300","Intel Corporation"
"DELLWIN10",,"OK","Charge Arbitration Driver","CAD","ROOT\CAD\0000","ROOT\CAD","(Standard system devices)"
"DELLWIN10",,"OK","Generic software device",,"SWD\RADIO\{3DB5895D-CC28-44B3-AD3D-6F01A782B8D2}","","Microsoft"
"DELLWIN10",,"OK","Generic volume shadow copy",,"STORAGE\VOLUMESNAPSHOT\HARDDISKVOLUMESNAPSHOT10","STORAGE\VolumeSnapshot","Microsoft"
"DELLWIN10",,"OK","Generic volume shadow copy",,"STORAGE\VOLUMESNAPSHOT\HARDDISKVOLUMESNAPSHOT11","STORAGE\VolumeSnapshot","Microsoft"
"DELLWIN10",,"OK","Generic volume shadow copy",,"STORAGE\VOLUMESNAPSHOT\HARDDISKVOLUMESNAPSHOT12","STORAGE\VolumeSnapshot","Microsoft"
"DELLWIN10",,"OK","Generic volume shadow copy",,"STORAGE\VOLUMESNAPSHOT\HARDDISKVOLUMESNAPSHOT13","STORAGE\VolumeSnapshot","Microsoft"
"DELLWIN10",,"OK","Generic USB Hub","usbhub","USB\VID_8087&PID_0024\5&1432ED7&0&1","USB\VID_8087&PID_0024&REV_0000; USB\VID_8087&PID_0024","(Generic USB Hub)"
"DELLWIN10",,"OK","Generic software device",,"SWD\MSDAS\{CE958E9A-424F-4C88-86F4-11314821E75A}","","Microsoft"
"DELLWIN10",,"OK","ACPI x64-based PC","\Driver\ACPI_HAL","ROOT\ACPI_HAL\0000","acpiapic","(Standard computers)"
"DELLWIN10",,"OK","WAN Miniport (Network Monitor)","NdisWan","SWD\MSRRAS\MS_NDISWANBH","ms_ndiswanbh","Microsoft"
"DELLWIN10",,"OK","WAN Miniport (IP)","NdisWan","SWD\MSRRAS\MS_NDISWANIP","ms_ndiswanip","Microsoft"
"DELLWIN10",,"OK","PCI Express Root Complex","pci","ACPI\PNP0A08\0","ACPI\VEN_PNP&DEV_0A08; ACPI\PNP0A08; *PNP0A08","(Standard system devices)"
"DELLWIN10",,"OK","Generic PnP Monitor","monitor","DISPLAY\SEC5441\4&5C6BB29&0&UID67568640","MONITOR\SEC5441","(Standard monitor types)"
"DELLWIN10",,"OK","ACPI Power Button",,"ACPI\PNP0C0C\2&DABA3FF&0","ACPI\VEN_PNP&DEV_0C0C; ACPI\PNP0C0C; *PNP0C0C","(Standard system devices)"
"DELLWIN10",,"OK","Microsoft ACPI-Compliant System","ACPI","ACPI_HAL\PNP0C08\0","ACPI_HAL\PNP0C08; *PNP0C08","Microsoft"
"DELLWIN10",,"OK",,,"HTREE\ROOT\0","",
"DELLWIN10",,"OK","Microsoft Basic Render Driver","BasicRender","ROOT\BASICRENDER\0000","ROOT\BasicRender","Microsoft"
"DELLWIN10",,"OK","Legacy device",,"ACPI\INT0800\4&18351974&0","ACPI\VEN_INT&DEV_0800; ACPI\INT0800; *INT0800","Intel"
"DELLWIN10",,"OK","PCI-to-PCI Bridge","pci","PCI\VEN_8086&DEV_1C1A&SUBSYS_04941028&REV_B4\3&11583659&0&E5","PCI\VEN_8086&DEV_1C1A&SUBSYS_04941028&REV_B4; PCI\VEN_8086&DEV_1C1A&SUBSYS_04941028; PCI\VEN_8086&DEV_1C1A&CC_060400; PCI\VEN_8086&DEV_1C1A&CC_0604","(Standard system devices)"
"DELLWIN10",,"OK","WAN Miniport (SSTP)","RasSstp","SWD\MSRRAS\MS_SSTPMINIPORT","ms_sstpminiport","Microsoft"
"DELLWIN10",,"OK","Volume","volume","STORAGE\VOLUME\{C5BFA663-C85E-11E8-903C-806E6F6E6963}#0000000000100000","STORAGE\Volume","Microsoft"
"DELLWIN10",,"OK","1394 OHCI Compliant Host Controller","1394ohci","PCI\VEN_1217&DEV_13F7&SUBSYS_04941028&REV_05\4&3CB8275&0&00E5","PCI\VEN_1217&DEV_13F7&SUBSYS_04941028&REV_05; PCI\VEN_1217&DEV_13F7&SUBSYS_04941028; PCI\VEN_1217&DEV_13F7&CC_0C0010; PCI\VEN_1217&DEV_13F7&CC_0C00","1394 OHCI Compliant Host Controller"
"DELLWIN10",,"OK","ACPI Fixed Feature Button",,"ACPI\FIXEDBUTTON\2&DABA3FF&0","ACPI\FixedButton; *FixedButton","(Standard system devices)"
"DELLWIN10",,"OK","PCI-to-PCI Bridge","pci","PCI\VEN_8086&DEV_1C16&SUBSYS_04941028&REV_B4\3&11583659&0&E3","PCI\VEN_8086&DEV_1C16&SUBSYS_04941028&REV_B4; PCI\VEN_8086&DEV_1C16&SUBSYS_04941028; PCI\VEN_8086&DEV_1C16&CC_060400; PCI\VEN_8086&DEV_1C16&CC_0604","(Standard system devices)"
"DELLWIN10",,"OK","High Definition Audio Controller","HDAudBus","PCI\VEN_8086&DEV_1C20&SUBSYS_04941028&REV_04\3&11583659&0&D8","PCI\VEN_8086&DEV_1C20&SUBSYS_04941028&REV_04; PCI\VEN_8086&DEV_1C20&SUBSYS_04941028; PCI\VEN_8086&DEV_1C20&CC_040300; PCI\VEN_8086&DEV_1C20&CC_0403","Microsoft"
"DELLWIN10",,"OK","Intel Processor","intelppm","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_42_-________INTEL(R)_CORE(TM)_I7-2620M_CPU_@_2.70GHZ\_1","ACPI\GenuineIntel_-_Intel64_Family_6_Model_42; *GenuineIntel_-_Intel64_Family_6_Model_42; ACPI\GenuineIntel_-_Intel64_Family_6; *GenuineIntel_-_Intel64_Family_6; ACPI\GenuineIntel_-_Intel64; *GenuineIntel_-_Intel64","Intel"
"DELLWIN10",,"OK","Intel Processor","intelppm","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_42_-________INTEL(R)_CORE(TM)_I7-2620M_CPU_@_2.70GHZ\_2","ACPI\GenuineIntel_-_Intel64_Family_6_Model_42; *GenuineIntel_-_Intel64_Family_6_Model_42; ACPI\GenuineIntel_-_Intel64_Family_6; *GenuineIntel_-_Intel64_Family_6; ACPI\GenuineIntel_-_Intel64; *GenuineIntel_-_Intel64","Intel"
"DELLWIN10",,"OK","Intel Processor","intelppm","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_42_-________INTEL(R)_CORE(TM)_I7-2620M_CPU_@_2.70GHZ\_3","ACPI\GenuineIntel_-_Intel64_Family_6_Model_42; *GenuineIntel_-_Intel64_Family_6_Model_42; ACPI\GenuineIntel_-_Intel64_Family_6; *GenuineIntel_-_Intel64_Family_6; ACPI\GenuineIntel_-_Intel64; *GenuineIntel_-_Intel64","Intel"
"DELLWIN10",,"OK","Intel Processor","intelppm","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_42_-________INTEL(R)_CORE(TM)_I7-2620M_CPU_@_2.70GHZ\_4","ACPI\GenuineIntel_-_Intel64_Family_6_Model_42; *GenuineIntel_-_Intel64_Family_6_Model_42; ACPI\GenuineIntel_-_Intel64_Family_6; *GenuineIntel_-_Intel64_Family_6; ACPI\GenuineIntel_-_Intel64; *GenuineIntel_-_Intel64","Intel"
"DELLWIN10",,"OK","System timer",,"ACPI\PNP0100\4&18351974&0","ACPI\VEN_PNP&DEV_0100; ACPI\PNP0100; *PNP0100","(Standard system devices)"
"DELLWIN10",,"OK","VMware VMCI Host Device","vmci","ROOT\VMWVMCIHOSTDEV\0000","ROOT\VMWVMCIHOSTDEV","VMware, Inc."
"DELLWIN10",,"OK","Standard SATA AHCI Controller","storahci","PCI\VEN_8086&DEV_1C03&SUBSYS_04941028&REV_04\3&11583659&0&FA","PCI\VEN_8086&DEV_1C03&SUBSYS_04941028&REV_04; PCI\VEN_8086&DEV_1C03&SUBSYS_04941028; PCI\VEN_8086&DEV_1C03&CC_010601; PCI\VEN_8086&DEV_1C03&CC_0106","Standard SATA AHCI Controller"
"DELLWIN10",,"OK","Generic software device",,"SWD\MMDEVAPI\MICROSOFTGSWAVETABLESYNTH","","Microsoft"
"DELLWIN10",,"OK","Generic software device",,"SWD\SCDEVICEENUMBUS\0","","Microsoft"
"DELLWIN10",,"OK","Generic software device",,"SWD\SCDEVICEENUMBUS\1","","Microsoft"
"DELLWIN10",,"OK","Intel(R) Management Engine Interface ","MEIx64","PCI\VEN_8086&DEV_1C3A&SUBSYS_04941028&REV_04\3&11583659&0&B0","PCI\VEN_8086&DEV_1C3A&SUBSYS_04941028&REV_04; PCI\VEN_8086&DEV_1C3A&SUBSYS_04941028; PCI\VEN_8086&DEV_1C3A&CC_078000; PCI\VEN_8086&DEV_1C3A&CC_0780","Intel"
"DELLWIN10",,"OK","Generic software device",,"SWD\SCDEVICEENUM\1_BROADCOM_CORP_CONTACTED_SMARTCARD_0","ScDeviceInformationNode\node","Microsoft"
"DELLWIN10",,"Error",,,"ACPI\SMO8800\1","ACPI\VEN_SMO&DEV_8800; ACPI\SMO8800; *SMO8800",
"DELLWIN10",,"OK","NDIS Virtual Network Adapter Enumerator","NdisVirtualBus","ROOT\NDISVIRTUALBUS\0000","ROOT\NdisVirtualBus","Microsoft"
"DELLWIN10",,"OK","WD SES Device","WDC_SAM","USBSTOR\OTHER&VEN_WD&PROD_SES_DEVICE&REV_4004\575832314433373136303739&1","USBSTOR\OtherWD______SES_Device______4004; USBSTOR\OtherWD______SES_Device______; USBSTOR\OtherWD______; USBSTOR\WD______SES_Device______4; WD______SES_Device______4; USBSTOR\UsbstorOther; UsbstorOther","Western Digital Technologies"
"DELLWIN10",,"OK","PCI-to-PCI Bridge","pci","PCI\VEN_8086&DEV_1C10&SUBSYS_04941028&REV_B4\3&11583659&0&E0","PCI\VEN_8086&DEV_1C10&SUBSYS_04941028&REV_B4; PCI\VEN_8086&DEV_1C10&SUBSYS_04941028; PCI\VEN_8086&DEV_1C10&CC_060400; PCI\VEN_8086&DEV_1C10&CC_0604","(Standard system devices)"
"DELLWIN10",,"OK","Microsoft Wi-Fi Direct Virtual Adapter","vwifimp","{5D624F94-8850-40C3-A3FA-A4FD2080BAF3}\VWIFIMP_WFD\5&128A042F&1&13","{5d624f94-8850-40c3-a3fa-a4fd2080baf3}\vwifimp_wfd","Microsoft"
"DELLWIN10",,"OK","Microsoft Wi-Fi Direct Virtual Adapter","vwifimp","{5D624F94-8850-40C3-A3FA-A4FD2080BAF3}\VWIFIMP_WFD\5&128A042F&1&14","{5d624f94-8850-40c3-a3fa-a4fd2080baf3}\vwifimp_wfd","Microsoft"
"DELLWIN10",,"OK","CD-ROM Drive","cdrom","SCSI\CDROM&VEN_MATSHITA&PROD_DVD+-RW_UJ8B2\4&2DD0D184&0&010000","SCSI\CdRomMATSHITADVD+-RW_UJ8B2___1.01; SCSI\CdRomMATSHITADVD+-RW_UJ8B2___; SCSI\CdRomMATSHITA; SCSI\MATSHITADVD+-RW_UJ8B2___1; MATSHITADVD+-RW_UJ8B2___1; GenCdRom","(Standard CD-ROM drives)"
"DELLWIN10",,"OK","Local Print Queue",,"SWD\PRINTENUM\{631AE48B-2C53-4334-A8AD-2CFEA5688701}","PRINTENUM\{084f01fa-e634-4d77-83ee-074817c03581}; PRINTENUM\LocalPrintQueue; {084f01fa-e634-4d77-83ee-074817c03581}","Microsoft"
"DELLWIN10",,"OK","Microsoft System Management BIOS Driver","mssmbios","ROOT\MSSMBIOS\0000","ROOT\mssmbios","(Standard system devices)"
"DELLWIN10",,"OK","SM Bus Controller",,"PCI\VEN_8086&DEV_1C22&SUBSYS_04941028&REV_04\3&11583659&0&FB","PCI\VEN_8086&DEV_1C22&SUBSYS_04941028&REV_04; PCI\VEN_8086&DEV_1C22&SUBSYS_04941028; PCI\VEN_8086&DEV_1C22&CC_0C0500; PCI\VEN_8086&DEV_1C22&CC_0C05","Intel"
"DELLWIN10",,"OK","Plug and Play Software Device Enumerator","swenum","ROOT\SYSTEM\0000","ROOT\SWENUM","(Standard system devices)"
"DELLWIN10",,"OK","USB Mass Storage Device","USBSTOR","USB\VID_1058&PID_25E2\575832314433373136303739","USB\VID_1058&PID_25E2&REV_4004; USB\VID_1058&PID_25E2","Compatible USB storage device"
"DELLWIN10",,"OK","Remote Desktop Device Redirector Bus","rdpbus","ROOT\RDPBUS\0000","ROOT\RDPBUS","Microsoft"
"DELLWIN10",,"OK","USB Composite Device","usbccgp","USB\VID_1BCF&PID_2802\6&A7E552&0&5","USB\VID_1BCF&PID_2802&REV_1<09; USB\VID_1BCF&PID_2802","(Standard USB Host Controller)"
"DELLWIN10",,"OK","WAN Miniport (IPv6)","NdisWan","SWD\MSRRAS\MS_NDISWANIPV6","ms_ndiswanipv6","Microsoft"
"DELLWIN10",,"OK","Volume","volume","STORAGE\VOLUME\{C5BFA663-C85E-11E8-903C-806E6F6E6963}#0000000022600000","STORAGE\Volume","Microsoft"
"DELLWIN10",,"OK","High Definition Audio Device","HdAudAddService","HDAUDIO\FUNC_01&VEN_111D&DEV_76E7&SUBSYS_10280494&REV_1001\4&1878FD86&0&0001","HDAUDIO\FUNC_01&VEN_111D&DEV_76E7&SUBSYS_10280494&REV_1001; HDAUDIO\FUNC_01&VEN_111D&DEV_76E7&SUBSYS_10280494","Microsoft"
"DELLWIN10",,"OK","Broadcom 802.11n Network Adapter","BCM43XX","PCI\VEN_14E4&DEV_4727&SUBSYS_00101028&REV_01\4&3A9F0C31&0&00E1","PCI\VEN_14E4&DEV_4727&SUBSYS_00101028&REV_01; PCI\VEN_14E4&DEV_4727&SUBSYS_00101028; PCI\VEN_14E4&DEV_4727&CC_028000; PCI\VEN_14E4&DEV_4727&CC_0280","Broadcom"
"DELLWIN10",,"OK","WAN Miniport (L2TP)","Rasl2tp","SWD\MSRRAS\MS_L2TPMINIPORT","ms_l2tpminiport","Microsoft"
